country,state,year,quarter,entity_type,district&pin,registered_users
india,uttar-pradesh,2020,Q1,district,prayagraj,816436
india,uttar-pradesh,2020,Q1,district,kanpur nagar,788847
india,uttar-pradesh,2020,Q1,district,varanasi,777234
india,uttar-pradesh,2020,Q1,district,agra,668251
india,uttar-pradesh,2020,Q1,district,gorakhpur,539316
india,uttar-pradesh,2020,Q1,district,meerut,509693
india,uttar-pradesh,2020,Q1,district,bareilly,452872
india,uttar-pradesh,2020,Q1,pincode,201301,425915
india,uttar-pradesh,2020,Q1,pincode,201009,216851
india,uttar-pradesh,2020,Q1,pincode,201307,188483
india,uttar-pradesh,2020,Q1,pincode,201102,176490
india,uttar-pradesh,2020,Q1,pincode,201318,170164
india,uttar-pradesh,2020,Q1,pincode,211002,159892
india,uttar-pradesh,2020,Q1,pincode,250001,156932
india,uttar-pradesh,2020,Q1,pincode,247001,145252
india,uttar-pradesh,2020,Q1,pincode,201304,142149
india,uttar-pradesh,2020,Q1,pincode,201308,134788
india,uttar-pradesh,2020,Q2,district,gautam buddha nagar,1756163
india,uttar-pradesh,2020,Q2,district,lucknow,1434386
india,uttar-pradesh,2020,Q2,district,ghaziabad,1399514
india,uttar-pradesh,2020,Q2,district,prayagraj,892787
india,uttar-pradesh,2020,Q2,district,kanpur nagar,864991
india,uttar-pradesh,2020,Q2,district,varanasi,851213
india,uttar-pradesh,2020,Q2,district,agra,746336
india,uttar-pradesh,2020,Q2,district,gorakhpur,600961
india,uttar-pradesh,2020,Q2,district,meerut,566838
india,uttar-pradesh,2020,Q2,district,bareilly,507342
india,uttar-pradesh,2020,Q2,pincode,201301,445271
india,uttar-pradesh,2020,Q2,pincode,201009,233893
india,uttar-pradesh,2020,Q2,pincode,201307,198973
india,uttar-pradesh,2020,Q2,pincode,201102,197204
india,uttar-pradesh,2020,Q2,pincode,201318,181101
india,uttar-pradesh,2020,Q2,pincode,250001,171693
india,uttar-pradesh,2020,Q2,pincode,211002,168162
india,uttar-pradesh,2020,Q2,pincode,247001,163186
india,uttar-pradesh,2020,Q2,pincode,201304,150626
india,uttar-pradesh,2020,Q2,pincode,244001,148286
india,uttar-pradesh,2020,Q3,district,gautam buddha nagar,1885370
india,uttar-pradesh,2020,Q3,district,lucknow,1551932
india,uttar-pradesh,2020,Q3,district,ghaziabad,1518450
india,uttar-pradesh,2020,Q3,district,prayagraj,974228
india,uttar-pradesh,2020,Q3,district,kanpur nagar,941379
india,uttar-pradesh,2020,Q3,district,varanasi,927313
india,uttar-pradesh,2020,Q3,district,agra,822893
india,uttar-pradesh,2020,Q3,district,gorakhpur,661272
india,uttar-pradesh,2020,Q3,district,meerut,624570
india,uttar-pradesh,2020,Q3,district,bareilly,558821
india,uttar-pradesh,2020,Q3,pincode,201301,472490
india,uttar-pradesh,2020,Q3,pincode,201009,254167
india,uttar-pradesh,2020,Q3,pincode,201102,217344
india,uttar-pradesh,2020,Q3,pincode,201307,212086
india,uttar-pradesh,2020,Q3,pincode,201318,195737
india,uttar-pradesh,2020,Q3,pincode,250001,187222
india,uttar-pradesh,2020,Q3,pincode,247001,180262
india,uttar-pradesh,2020,Q3,pincode,211002,179148
india,uttar-pradesh,2020,Q3,pincode,244001,163682
india,uttar-pradesh,2020,Q3,pincode,201304,161850
india,uttar-pradesh,2020,Q4,district,gautam buddha nagar,2030178
india,uttar-pradesh,2020,Q4,district,lucknow,1684510
india,uttar-pradesh,2020,Q4,district,ghaziabad,1647330
india,uttar-pradesh,2020,Q4,district,prayagraj,1059982
india,uttar-pradesh,2020,Q4,district,kanpur nagar,1022768
india,uttar-pradesh,2020,Q4,district,varanasi,1003989
india,uttar-pradesh,2020,Q4,district,agra,900497
india,uttar-pradesh,2020,Q4,district,gorakhpur,722618
india,uttar-pradesh,2020,Q4,district,meerut,686266
india,uttar-pradesh,2020,Q4,district,bareilly,611236
india,uttar-pradesh,2020,Q4,pincode,201301,504506
india,uttar-pradesh,2020,Q4,pincode,201009,275685
india,uttar-pradesh,2020,Q4,pincode,201102,240152
india,uttar-pradesh,2020,Q4,pincode,201307,227351
india,uttar-pradesh,2020,Q4,pincode,201318,212043
india,uttar-pradesh,2020,Q4,pincode,250001,203632
india,uttar-pradesh,2020,Q4,pincode,247001,199145
india,uttar-pradesh,2020,Q4,pincode,211002,193284
india,uttar-pradesh,2020,Q4,pincode,244001,180332
india,uttar-pradesh,2020,Q4,pincode,202001,177265
india,uttar-pradesh,2021,Q1,district,gautam buddha nagar,2181874
india,uttar-pradesh,2021,Q1,district,lucknow,1813076
india,uttar-pradesh,2021,Q1,district,ghaziabad,1773332
india,uttar-pradesh,2021,Q1,district,prayagraj,1143612
india,uttar-pradesh,2021,Q1,district,kanpur nagar,1100587
india,uttar-pradesh,2021,Q1,district,varanasi,1079309
india,uttar-pradesh,2021,Q1,district,agra,974389
india,uttar-pradesh,2021,Q1,district,gorakhpur,780306
india,uttar-pradesh,2021,Q1,district,meerut,741901
india,uttar-pradesh,2021,Q1,district,bareilly,662143
india,uttar-pradesh,2021,Q1,pincode,201301,541127
india,uttar-pradesh,2021,Q1,pincode,201009,296638
india,uttar-pradesh,2021,Q1,pincode,201102,260999
india,uttar-pradesh,2021,Q1,pincode,201307,243576
india,uttar-pradesh,2021,Q1,pincode,201318,228468
india,uttar-pradesh,2021,Q1,pincode,250001,218966
india,uttar-pradesh,2021,Q1,pincode,247001,215857
india,uttar-pradesh,2021,Q1,pincode,211002,207823
india,uttar-pradesh,2021,Q1,pincode,244001,195695
india,uttar-pradesh,2021,Q1,pincode,202001,191862
india,uttar-pradesh,2021,Q2,district,gautam buddha nagar,2329954
india,uttar-pradesh,2021,Q2,district,lucknow,1937173
india,uttar-pradesh,2021,Q2,district,ghaziabad,1895314
india,uttar-pradesh,2021,Q2,district,prayagraj,1225800
india,uttar-pradesh,2021,Q2,district,kanpur nagar,1176708
india,uttar-pradesh,2021,Q2,district,varanasi,1154661
india,uttar-pradesh,2021,Q2,district,agra,1044788
india,uttar-pradesh,2021,Q2,district,gorakhpur,835887
india,uttar-pradesh,2021,Q2,district,meerut,794314
india,uttar-pradesh,2021,Q2,district,bareilly,710778
india,uttar-pradesh,2021,Q2,pincode,201301,577428
india,uttar-pradesh,2021,Q2,pincode,201009,317155
india,uttar-pradesh,2021,Q2,pincode,201102,280019
india,uttar-pradesh,2021,Q2,pincode,201307,259579
india,uttar-pradesh,2021,Q2,pincode,201318,243997
india,uttar-pradesh,2021,Q2,pincode,250001,233826
india,uttar-pradesh,2021,Q2,pincode,247001,231243
india,uttar-pradesh,2021,Q2,pincode,211002,221839
india,uttar-pradesh,2021,Q2,pincode,244001,209784
india,uttar-pradesh,2021,Q2,pincode,202001,205129
india,uttar-pradesh,2021,Q3,district,gautam buddha nagar,2496114
india,uttar-pradesh,2021,Q3,district,lucknow,2076033
india,uttar-pradesh,2021,Q3,district,ghaziabad,2031752
india,uttar-pradesh,2021,Q3,district,prayagraj,1320432
india,uttar-pradesh,2021,Q3,district,kanpur nagar,1263050
india,uttar-pradesh,2021,Q3,district,varanasi,1239725
india,uttar-pradesh,2021,Q3,district,agra,1124720
india,uttar-pradesh,2021,Q3,district,gorakhpur,900171
india,uttar-pradesh,2021,Q3,district,meerut,853246
india,uttar-pradesh,2021,Q3,district,bareilly,766809
india,uttar-pradesh,2021,Q3,pincode,201301,618043
india,uttar-pradesh,2021,Q3,pincode,201009,340418
india,uttar-pradesh,2021,Q3,pincode,201102,301296
india,uttar-pradesh,2021,Q3,pincode,201307,277408
india,uttar-pradesh,2021,Q3,pincode,201318,261291
india,uttar-pradesh,2021,Q3,pincode,250001,250431
india,uttar-pradesh,2021,Q3,pincode,247001,248285
india,uttar-pradesh,2021,Q3,pincode,211002,237827
india,uttar-pradesh,2021,Q3,pincode,244001,225790
india,uttar-pradesh,2021,Q3,pincode,202001,220275
india,uttar-pradesh,2021,Q4,district,gautam buddha nagar,2664034
india,uttar-pradesh,2021,Q4,district,lucknow,2215886
india,uttar-pradesh,2021,Q4,district,ghaziabad,2169109
india,uttar-pradesh,2021,Q4,district,prayagraj,1414447
india,uttar-pradesh,2021,Q4,district,kanpur nagar,1349794
india,uttar-pradesh,2021,Q4,district,varanasi,1325315
india,uttar-pradesh,2021,Q4,district,agra,1204274
india,uttar-pradesh,2021,Q4,district,gorakhpur,964667
india,uttar-pradesh,2021,Q4,district,meerut,911852
india,uttar-pradesh,2021,Q4,district,bareilly,821986
india,uttar-pradesh,2021,Q4,pincode,201301,659549
india,uttar-pradesh,2021,Q4,pincode,201009,363860
india,uttar-pradesh,2021,Q4,pincode,201102,322687
india,uttar-pradesh,2021,Q4,pincode,201307,295293
india,uttar-pradesh,2021,Q4,pincode,201318,278720
india,uttar-pradesh,2021,Q4,pincode,250001,267154
india,uttar-pradesh,2021,Q4,pincode,247001,265421
india,uttar-pradesh,2021,Q4,pincode,211002,254063
india,uttar-pradesh,2021,Q4,pincode,244001,241620
india,uttar-pradesh,2021,Q4,pincode,202001,235384
india,uttar-pradesh,2022,Q1,district,gautam buddha nagar,2822463
india,uttar-pradesh,2022,Q1,district,lucknow,2348173
india,uttar-pradesh,2022,Q1,district,ghaziabad,2298103
india,uttar-pradesh,2022,Q1,district,prayagraj,1504572
india,uttar-pradesh,2022,Q1,district,kanpur nagar,1431918
india,uttar-pradesh,2022,Q1,district,varanasi,1406056
india,uttar-pradesh,2022,Q1,district,agra,1279852
india,uttar-pradesh,2022,Q1,district,gorakhpur,1027283
india,uttar-pradesh,2022,Q1,district,meerut,967325
india,uttar-pradesh,2022,Q1,district,bareilly,875033
india,uttar-pradesh,2022,Q1,pincode,201301,698600
india,uttar-pradesh,2022,Q1,pincode,201009,385906
india,uttar-pradesh,2022,Q1,pincode,201102,342842
india,uttar-pradesh,2022,Q1,pincode,201307,312146
india,uttar-pradesh,2022,Q1,pincode,201318,295067
india,uttar-pradesh,2022,Q1,pincode,250001,282898
india,uttar-pradesh,2022,Q1,pincode,247001,281578
india,uttar-pradesh,2022,Q1,pincode,211002,269413
india,uttar-pradesh,2022,Q1,pincode,244001,256505
india,uttar-pradesh,2022,Q1,pincode,202001,249614
india,uttar-pradesh,2022,Q2,district,gautam buddha nagar,2973360
india,uttar-pradesh,2022,Q2,district,lucknow,2474317
india,uttar-pradesh,2022,Q2,district,ghaziabad,2421605
india,uttar-pradesh,2022,Q2,district,prayagraj,1590032
india,uttar-pradesh,2022,Q2,district,kanpur nagar,1510491
india,uttar-pradesh,2022,Q2,district,varanasi,1483315
india,uttar-pradesh,2022,Q2,district,agra,1351856
india,uttar-pradesh,2022,Q2,district,gorakhpur,1086399
india,uttar-pradesh,2022,Q2,district,meerut,1020429
india,uttar-pradesh,2022,Q2,district,bareilly,925536
india,uttar-pradesh,2022,Q2,pincode,201301,735907
india,uttar-pradesh,2022,Q2,pincode,201009,407033
india,uttar-pradesh,2022,Q2,pincode,201102,362067
india,uttar-pradesh,2022,Q2,pincode,201307,328207
india,uttar-pradesh,2022,Q2,pincode,201318,310735
india,uttar-pradesh,2022,Q2,pincode,250001,297920
india,uttar-pradesh,2022,Q2,pincode,247001,296944
india,uttar-pradesh,2022,Q2,pincode,211002,284353
india,uttar-pradesh,2022,Q2,pincode,244001,270738
india,uttar-pradesh,2022,Q2,pincode,202001,263278
india,uttar-pradesh,2022,Q3,district,gautam buddha nagar,3130224
india,uttar-pradesh,2022,Q3,district,lucknow,2604663
india,uttar-pradesh,2022,Q3,district,ghaziabad,2549377
india,uttar-pradesh,2022,Q3,district,prayagraj,1678668
india,uttar-pradesh,2022,Q3,district,kanpur nagar,1592126
india,uttar-pradesh,2022,Q3,district,varanasi,1563730
india,uttar-pradesh,2022,Q3,district,agra,1426154
india,uttar-pradesh,2022,Q3,district,gorakhpur,1148103
india,uttar-pradesh,2022,Q3,district,meerut,1075255
india,uttar-pradesh,2022,Q3,district,bareilly,977218
india,uttar-pradesh,2022,Q3,pincode,201301,774591
india,uttar-pradesh,2022,Q3,pincode,201009,428994
india,uttar-pradesh,2022,Q3,pincode,201102,382248
india,uttar-pradesh,2022,Q3,pincode,201307,344791
india,uttar-pradesh,2022,Q3,pincode,201318,327083
india,uttar-pradesh,2022,Q3,pincode,250001,313513
india,uttar-pradesh,2022,Q3,pincode,247001,312774
india,uttar-pradesh,2022,Q3,pincode,211002,300022
india,uttar-pradesh,2022,Q3,pincode,244001,285618
india,uttar-pradesh,2022,Q3,pincode,202001,277452
india,uttar-pradesh,2022,Q4,district,gautam buddha nagar,3286371
india,uttar-pradesh,2022,Q4,district,lucknow,2734333
india,uttar-pradesh,2022,Q4,district,ghaziabad,2676888
india,uttar-pradesh,2022,Q4,district,prayagraj,1763014
india,uttar-pradesh,2022,Q4,district,kanpur nagar,1673173
india,uttar-pradesh,2022,Q4,district,varanasi,1641943
india,uttar-pradesh,2022,Q4,district,agra,1497144
india,uttar-pradesh,2022,Q4,district,gorakhpur,1205580
india,uttar-pradesh,2022,Q4,district,meerut,1127324
india,uttar-pradesh,2022,Q4,district,bareilly,1025341
india,uttar-pradesh,2022,Q4,pincode,201301,814008
india,uttar-pradesh,2022,Q4,pincode,201009,451153
india,uttar-pradesh,2022,Q4,pincode,201102,402243
india,uttar-pradesh,2022,Q4,pincode,201307,361474
india,uttar-pradesh,2022,Q4,pincode,201318,343249
india,uttar-pradesh,2022,Q4,pincode,250001,328666
india,uttar-pradesh,2022,Q4,pincode,247001,328252
india,uttar-pradesh,2022,Q4,pincode,211002,316051
india,uttar-pradesh,2022,Q4,pincode,244001,300073
india,uttar-pradesh,2022,Q4,pincode,202001,291813
india,uttarakhand,2018,Q1,district,dehradun,147998
india,uttarakhand,2018,Q1,district,haridwar,104823
india,uttarakhand,2018,Q1,district,udham singh nagar,100236
india,uttarakhand,2018,Q1,district,nainital,49083
india,uttarakhand,2018,Q1,district,pauri garhwal,20425
india,uttarakhand,2018,Q1,district,tehri garhwal,13030
india,uttarakhand,2018,Q1,district,almora,11367
india,uttarakhand,2018,Q1,district,pithoragarh,8836
india,uttarakhand,2018,Q1,district,chamoli,7493
india,uttarakhand,2018,Q1,district,uttarkashi,5816
india,uttarakhand,2018,Q1,pincode,248001,43810
india,uttarakhand,2018,Q1,pincode,263153,29988
india,uttarakhand,2018,Q1,pincode,263139,27575
india,uttarakhand,2018,Q1,pincode,249403,21416
india,uttarakhand,2018,Q1,pincode,247667,19733
india,uttarakhand,2018,Q1,pincode,244713,16234
india,uttarakhand,2018,Q1,pincode,248007,13798
india,uttarakhand,2018,Q1,pincode,263148,10414
india,uttarakhand,2018,Q1,pincode,249404,9525
india,uttarakhand,2018,Q1,pincode,248008,9462
india,uttarakhand,2018,Q2,district,dehradun,198296
india,uttarakhand,2018,Q2,district,haridwar,140718
india,uttarakhand,2018,Q2,district,udham singh nagar,132549
india,uttarakhand,2018,Q2,district,nainital,65142
india,uttarakhand,2018,Q2,district,pauri garhwal,28153
india,uttarakhand,2018,Q2,district,tehri garhwal,18021
india,uttarakhand,2018,Q2,district,almora,15473
india,uttarakhand,2018,Q2,district,pithoragarh,12486
india,uttarakhand,2018,Q2,district,chamoli,10502
india,uttarakhand,2018,Q2,district,uttarkashi,8227
india,uttarakhand,2018,Q2,pincode,248001,57987
india,uttarakhand,2018,Q2,pincode,263153,39375
india,uttarakhand,2018,Q2,pincode,263139,35979
india,uttarakhand,2018,Q2,pincode,249403,28237
india,uttarakhand,2018,Q2,pincode,247667,25914
india,uttarakhand,2018,Q2,pincode,244713,21915
india,uttarakhand,2018,Q2,pincode,248007,18155
india,uttarakhand,2018,Q2,pincode,263148,13571
india,uttarakhand,2018,Q2,pincode,249404,12565
india,uttarakhand,2018,Q2,pincode,248008,12507
india,uttarakhand,2018,Q3,district,dehradun,246477
india,uttarakhand,2018,Q3,district,haridwar,174526
india,uttarakhand,2018,Q3,district,udham singh nagar,162754
india,uttarakhand,2018,Q3,district,nainital,79936
india,uttarakhand,2018,Q3,district,pauri garhwal,36059
india,uttarakhand,2018,Q3,district,tehri garhwal,23575
india,uttarakhand,2018,Q3,district,almora,20152
india,uttarakhand,2018,Q3,district,pithoragarh,16483
india,uttarakhand,2018,Q3,district,chamoli,14112
india,uttarakhand,2018,Q3,district,uttarkashi,10793
india,uttarakhand,2018,Q3,pincode,248001,71108
india,uttarakhand,2018,Q3,pincode,263153,47954
india,uttarakhand,2018,Q3,pincode,263139,43573
india,uttarakhand,2018,Q3,pincode,249403,34499
india,uttarakhand,2018,Q3,pincode,247667,31596
india,uttarakhand,2018,Q3,pincode,244713,27418
india,uttarakhand,2018,Q3,pincode,248007,22459
india,uttarakhand,2018,Q3,pincode,263148,16571
india,uttarakhand,2018,Q3,pincode,249404,15762
india,uttarakhand,2018,Q3,pincode,248008,15440
india,uttarakhand,2018,Q4,district,dehradun,306969
india,uttarakhand,2018,Q4,district,haridwar,217634
india,uttarakhand,2018,Q4,district,udham singh nagar,200079
india,uttarakhand,2018,Q4,district,nainital,98591
india,uttarakhand,2018,Q4,district,pauri garhwal,45898
india,uttarakhand,2018,Q4,district,tehri garhwal,30089
india,uttarakhand,2018,Q4,district,almora,26282
india,uttarakhand,2018,Q4,district,pithoragarh,21378
india,uttarakhand,2018,Q4,district,chamoli,18391
india,uttarakhand,2018,Q4,district,uttarkashi,14114
india,uttarakhand,2018,Q4,pincode,248001,88106
india,uttarakhand,2018,Q4,pincode,263153,58968
india,uttarakhand,2018,Q4,pincode,263139,53288
india,uttarakhand,2018,Q4,pincode,249403,42546
india,uttarakhand,2018,Q4,pincode,247667,39066
india,uttarakhand,2018,Q4,pincode,244713,34073
india,uttarakhand,2018,Q4,pincode,248007,27725
india,uttarakhand,2018,Q4,pincode,263148,20135
india,uttarakhand,2018,Q4,pincode,249404,19425
india,uttarakhand,2018,Q4,pincode,248008,19187
india,uttarakhand,2019,Q1,district,dehradun,369578
india,uttarakhand,2019,Q1,district,haridwar,262411
india,uttarakhand,2019,Q1,district,udham singh nagar,238514
india,uttarakhand,2019,Q1,district,nainital,118824
india,uttarakhand,2019,Q1,district,pauri garhwal,56173
india,uttarakhand,2019,Q1,district,tehri garhwal,37689
india,uttarakhand,2019,Q1,district,almora,33092
india,uttarakhand,2019,Q1,district,pithoragarh,26621
india,uttarakhand,2019,Q1,district,chamoli,23274
india,uttarakhand,2019,Q1,district,uttarkashi,17873
india,uttarakhand,2019,Q1,pincode,248001,105135
india,uttarakhand,2019,Q1,pincode,263153,70441
india,uttarakhand,2019,Q1,pincode,263139,63864
india,uttarakhand,2019,Q1,pincode,249403,50869
india,uttarakhand,2019,Q1,pincode,247667,46574
india,uttarakhand,2019,Q1,pincode,244713,40130
india,uttarakhand,2019,Q1,pincode,248007,33290
india,uttarakhand,2019,Q1,pincode,263148,24314
india,uttarakhand,2019,Q1,pincode,248008,23314
india,uttarakhand,2019,Q1,pincode,249404,23175
india,uttarakhand,2019,Q2,district,dehradun,428353
india,uttarakhand,2019,Q2,district,haridwar,299436
