country,state,year,entity_type,quarter,district&pincode,transaction_count,total_amount
india,madhya-pradesh,2020,pincode,Q4,462001,2187046,3998691301
india,madhya-pradesh,2020,pincode,Q4,455001,2091495,3468605469
india,madhya-pradesh,2020,pincode,Q4,452001,1955323,2956333499
india,madhya-pradesh,2020,pincode,Q4,482001,1733750,3424103520
india,madhya-pradesh,2020,pincode,Q4,452016,1505055,2282925453
india,madhya-pradesh,2020,pincode,Q4,482002,1446070,2729484076
india,madhya-pradesh,2020,pincode,Q4,462022,1415361,1654509281
india,madhya-pradesh,2021,district,Q1,bhopal,67309234,101725720745
india,madhya-pradesh,2021,district,Q1,indore,37457244,53867415617
india,madhya-pradesh,2021,district,Q1,gwalior,7162483,13365571399
india,madhya-pradesh,2021,district,Q1,jabalpur,6508756,11341470367
india,madhya-pradesh,2021,district,Q1,ujjain,4926814,8661804508
india,madhya-pradesh,2021,district,Q1,dhar,4368739,7366487165
india,madhya-pradesh,2021,district,Q1,dewas,3992803,6833124438
india,madhya-pradesh,2021,district,Q1,sehore,3804912,6207673600
india,madhya-pradesh,2021,district,Q1,chhindwara,3281453,6171721022
india,madhya-pradesh,2021,district,Q1,sagar,3149917,5653447301
india,madhya-pradesh,2021,pincode,Q1,462008,45920869,76097617508
india,madhya-pradesh,2021,pincode,Q1,452005,12368534,20333650796
india,madhya-pradesh,2021,pincode,Q1,452010,3157169,3746274998
india,madhya-pradesh,2021,pincode,Q1,452001,3031347,3622956355
india,madhya-pradesh,2021,pincode,Q1,482001,2626795,4524235375
india,madhya-pradesh,2021,pincode,Q1,462001,2567784,4163932826
india,madhya-pradesh,2021,pincode,Q1,455001,2284442,3592982816
india,madhya-pradesh,2021,pincode,Q1,452016,1784180,2566937156
india,madhya-pradesh,2021,pincode,Q1,452020,1717447,2091704739
india,madhya-pradesh,2021,pincode,Q1,462022,1690582,1841285115
india,madhya-pradesh,2021,district,Q2,bhopal,74643630,127038866031
india,madhya-pradesh,2021,district,Q2,indore,34159162,59026805792
india,madhya-pradesh,2021,district,Q2,gwalior,7475892,15466583871
india,madhya-pradesh,2021,district,Q2,jabalpur,6808088,12879587251
india,madhya-pradesh,2021,district,Q2,dhar,5029916,9012726646
india,madhya-pradesh,2021,district,Q2,ujjain,4879699,9676724764
india,madhya-pradesh,2021,district,Q2,dewas,4430778,8482648817
india,madhya-pradesh,2021,district,Q2,sehore,4199604,7779826903
india,madhya-pradesh,2021,district,Q2,chhindwara,3787673,7484666557
india,madhya-pradesh,2021,district,Q2,rewa,3692722,8211449728
india,madhya-pradesh,2021,pincode,Q2,462008,57596018,101902493881
india,madhya-pradesh,2021,pincode,Q2,452005,15823586,28475955866
india,madhya-pradesh,2021,pincode,Q2,482001,2855889,5204968517
india,madhya-pradesh,2021,pincode,Q2,462001,2370403,4281025788
india,madhya-pradesh,2021,pincode,Q2,455001,2302486,3993109709
india,madhya-pradesh,2021,pincode,Q2,452010,2206070,3293341962
india,madhya-pradesh,2021,pincode,Q2,452016,1499795,2613982955
india,madhya-pradesh,2021,pincode,Q2,482002,1485190,3016062223
india,madhya-pradesh,2021,pincode,Q2,474003,1462678,3035718857
india,madhya-pradesh,2021,pincode,Q2,462022,1427896,1878688339
india,madhya-pradesh,2021,district,Q3,bhopal,103403998,146735124186
india,madhya-pradesh,2021,district,Q3,indore,55970712,81712956761
india,madhya-pradesh,2021,district,Q3,gwalior,10677148,19237891487
india,madhya-pradesh,2021,district,Q3,jabalpur,9691966,16293034528
india,madhya-pradesh,2021,district,Q3,ujjain,7652620,13233697399
india,madhya-pradesh,2021,district,Q3,dhar,7010257,11371461567
india,madhya-pradesh,2021,district,Q3,dewas,6092595,9986506658
india,madhya-pradesh,2021,district,Q3,sehore,5466240,8629273157
india,madhya-pradesh,2021,district,Q3,chhindwara,5106996,8670292561
india,madhya-pradesh,2021,district,Q3,sagar,4691027,8366148265
india,madhya-pradesh,2021,pincode,Q3,462008,74987334,111259178579
india,madhya-pradesh,2021,pincode,Q3,452005,22164070,34600062075
india,madhya-pradesh,2021,pincode,Q3,452010,4126900,5116995913
india,madhya-pradesh,2021,pincode,Q3,462001,4073176,6413114865
india,madhya-pradesh,2021,pincode,Q3,482001,4031874,6533062681
india,madhya-pradesh,2021,pincode,Q3,452001,3814262,4939628151
india,madhya-pradesh,2021,pincode,Q3,455001,3411019,5155527776
india,madhya-pradesh,2021,pincode,Q3,452016,2531200,3787124072
india,madhya-pradesh,2021,pincode,Q3,482002,2368726,4169091721
india,madhya-pradesh,2021,pincode,Q3,452020,2340962,2917120877
india,madhya-pradesh,2021,district,Q4,bhopal,134176541,190196223229
india,madhya-pradesh,2021,district,Q4,indore,73486993,107685836352
india,madhya-pradesh,2021,district,Q4,gwalior,13721879,25012279408
india,madhya-pradesh,2021,district,Q4,jabalpur,12476449,20920967750
india,madhya-pradesh,2021,district,Q4,ujjain,9436286,16998154949
india,madhya-pradesh,2021,district,Q4,dhar,8770665,14454487270
india,madhya-pradesh,2021,district,Q4,dewas,7659615,13007477185
india,madhya-pradesh,2021,district,Q4,sehore,6733399,10809509304
india,madhya-pradesh,2021,district,Q4,chhindwara,6522234,11185696130
india,madhya-pradesh,2021,district,Q4,rewa,6195961,12315058116
india,madhya-pradesh,2021,pincode,Q4,462008,97987017,145639258182
india,madhya-pradesh,2021,pincode,Q4,452005,29248862,46290695147
india,madhya-pradesh,2021,pincode,Q4,452010,5218813,6467043620
india,madhya-pradesh,2021,pincode,Q4,452001,5218642,6458915106
india,madhya-pradesh,2021,pincode,Q4,482001,5053220,8127214279
india,madhya-pradesh,2021,pincode,Q4,462001,4713553,7350145336
india,madhya-pradesh,2021,pincode,Q4,455001,4258695,6645714914
india,madhya-pradesh,2021,pincode,Q4,452016,3186800,4819897276
india,madhya-pradesh,2021,pincode,Q4,482002,3144266,5557372411
india,madhya-pradesh,2021,pincode,Q4,452020,3140760,3797721234
india,madhya-pradesh,2022,district,Q1,bhopal,159892411,221096758835
india,madhya-pradesh,2022,district,Q1,indore,82698834,117708333766
india,madhya-pradesh,2022,district,Q1,gwalior,15549106,27692015434
india,madhya-pradesh,2022,district,Q1,jabalpur,14198131,23727705882
india,madhya-pradesh,2022,district,Q1,ujjain,11174270,19317822240
india,madhya-pradesh,2022,district,Q1,dhar,10117283,16593117838
india,madhya-pradesh,2022,district,Q1,dewas,8873232,14573666819
india,madhya-pradesh,2022,district,Q1,sehore,7782311,12240349684
india,madhya-pradesh,2022,district,Q1,chhindwara,7709009,12667985167
india,madhya-pradesh,2022,district,Q1,sagar,7000254,11999611899
india,madhya-pradesh,2022,pincode,Q1,462008,119378084,172143368941
india,madhya-pradesh,2022,pincode,Q1,452005,31734667,48510760291
india,madhya-pradesh,2022,pincode,Q1,452010,5959407,7263031626
india,madhya-pradesh,2022,pincode,Q1,452001,5914289,7022464203
india,madhya-pradesh,2022,pincode,Q1,482001,5835918,9193584003
india,madhya-pradesh,2022,pincode,Q1,462001,5434974,8295117043
india,madhya-pradesh,2022,pincode,Q1,455001,4842367,7496773908
india,madhya-pradesh,2022,pincode,Q1,452020,3814949,4530100209
india,madhya-pradesh,2022,pincode,Q1,452016,3736352,5627028238
india,madhya-pradesh,2022,pincode,Q1,482002,3535166,6311233940
india,madhya-pradesh,2022,district,Q2,bhopal,185588829,255910395858
india,madhya-pradesh,2022,district,Q2,indore,94002709,130634964642
india,madhya-pradesh,2022,district,Q2,gwalior,18027874,32093579424
india,madhya-pradesh,2022,district,Q2,jabalpur,16889784,27629576719
india,madhya-pradesh,2022,district,Q2,ujjain,12860422,22270090166
india,madhya-pradesh,2022,district,Q2,dhar,11567048,18840900182
india,madhya-pradesh,2022,district,Q2,dewas,9969749,16816037627
india,madhya-pradesh,2022,district,Q2,chhindwara,8962440,14596356954
india,madhya-pradesh,2022,district,Q2,sehore,8725327,14417789308
india,madhya-pradesh,2022,district,Q2,rewa,8417985,16928268530
india,madhya-pradesh,2022,pincode,Q2,462008,137837715,198147341166
india,madhya-pradesh,2022,pincode,Q2,452005,32975727,49649233331
india,madhya-pradesh,2022,pincode,Q2,452010,7218657,8588780339
india,madhya-pradesh,2022,pincode,Q2,452001,7076259,8193327848
india,madhya-pradesh,2022,pincode,Q2,482001,7032988,10760742332
india,madhya-pradesh,2022,pincode,Q2,462001,6697994,10032979289
india,madhya-pradesh,2022,pincode,Q2,455001,5419403,8410015999
india,madhya-pradesh,2022,pincode,Q2,452016,4554580,6766903710
india,madhya-pradesh,2022,pincode,Q2,452020,4540833,5308580645
india,madhya-pradesh,2022,pincode,Q2,482002,4137398,7303848628
india,madhya-pradesh,2022,district,Q3,chhindwara,169367916,236429180484
india,madhya-pradesh,2022,district,Q3,bhopal,156507125,194323899841
india,madhya-pradesh,2022,district,Q3,indore,140075797,181342408308
india,madhya-pradesh,2022,district,Q3,gwalior,19510123,31696730031
india,madhya-pradesh,2022,district,Q3,jabalpur,17564654,26204520330
india,madhya-pradesh,2022,district,Q3,ujjain,14059587,21942517753
india,madhya-pradesh,2022,district,Q3,dhar,12392412,18195974455
india,madhya-pradesh,2022,district,Q3,dewas,10823857,16145007712
india,madhya-pradesh,2022,district,Q3,rewa,8837903,14504856959
india,madhya-pradesh,2022,district,Q3,sehore,8802203,12815375203
india,madhya-pradesh,2022,pincode,Q3,480001,164538285,229267141662
india,madhya-pradesh,2022,pincode,Q3,452005,77073821,101859170927
india,madhya-pradesh,2022,pincode,Q3,462001,71155689,88368119988
india,madhya-pradesh,2022,pincode,Q3,462008,45855523,61686718219
india,madhya-pradesh,2022,pincode,Q3,452001,7471847,8380329351
india,madhya-pradesh,2022,pincode,Q3,452010,7434496,8613771374
india,madhya-pradesh,2022,pincode,Q3,482001,7298840,10084918117
india,madhya-pradesh,2022,pincode,Q3,455001,5949409,8464115413
india,madhya-pradesh,2022,pincode,Q3,452016,4729334,6525836937
india,madhya-pradesh,2022,pincode,Q3,452020,4724444,5158456072
india,madhya-pradesh,2022,district,Q4,chhindwara,245710341,350638062974
india,madhya-pradesh,2022,district,Q4,bhopal,190199488,243653886996
india,madhya-pradesh,2022,district,Q4,indore,158576063,210881632372
india,madhya-pradesh,2022,district,Q4,gwalior,21340912,35102831658
india,madhya-pradesh,2022,district,Q4,jabalpur,17383664,26637455898
india,madhya-pradesh,2022,district,Q4,ujjain,16707523,27113247453
india,madhya-pradesh,2022,district,Q4,dhar,13287245,20206456864
india,madhya-pradesh,2022,district,Q4,dewas,11710945,18499556126
india,madhya-pradesh,2022,district,Q4,shahdol,10700938,14780956554
india,madhya-pradesh,2022,district,Q4,rewa,9898698,16813110581
india,madhya-pradesh,2022,pincode,Q4,480001,240053791,341860974379
india,madhya-pradesh,2022,pincode,Q4,462001,97808901,128469913290
india,madhya-pradesh,2022,pincode,Q4,452005,87303087,120221960106
india,madhya-pradesh,2022,pincode,Q4,462008,47477990,64112954199
india,madhya-pradesh,2022,pincode,Q4,452010,8385618,9603879189
india,madhya-pradesh,2022,pincode,Q4,452001,8324463,9357366072
india,madhya-pradesh,2022,pincode,Q4,484001,7999283,10647567573
india,madhya-pradesh,2022,pincode,Q4,455001,6345033,9374516187
india,madhya-pradesh,2022,pincode,Q4,482001,6308229,8847328414
india,madhya-pradesh,2022,pincode,Q4,456006,5717266,8822242705
india,maharashtra,2018,district,Q1,pune,3842929,5378982326
india,maharashtra,2018,district,Q1,mumbai,2671029,3923116793
india,maharashtra,2018,district,Q1,mumbai suburban,1444587,2385242801
india,maharashtra,2018,district,Q1,thane,1243518,1995816824
india,maharashtra,2018,district,Q1,nashik,669259,874435847
india,maharashtra,2018,district,Q1,aurangabad,620430,680361961
india,maharashtra,2018,district,Q1,nagpur,592456,781981176
india,maharashtra,2018,district,Q1,solapur,451438,535791949
india,maharashtra,2018,district,Q1,ahmednagar,438972,522540233
india,maharashtra,2018,district,Q1,kolhapur,351519,354723905
india,maharashtra,2018,pincode,Q1,400008,2227885,3105208723
india,maharashtra,2018,pincode,Q1,411001,1055656,1413523605
india,maharashtra,2018,pincode,Q1,411057,168299,280533305
india,maharashtra,2018,pincode,Q1,410501,156090,192733705
india,maharashtra,2018,pincode,Q1,400606,121105,201559877
india,maharashtra,2018,pincode,Q1,411033,118850,165427380
india,maharashtra,2018,pincode,Q1,411014,114748,209175471
india,maharashtra,2018,pincode,Q1,431003,104719,116259679
india,maharashtra,2018,pincode,Q1,411041,101787,119594030
india,maharashtra,2018,pincode,Q1,421302,95135,137262044
india,maharashtra,2018,district,Q2,pune,5162876,8513428062
india,maharashtra,2018,district,Q2,mumbai,3277612,6048515205
india,maharashtra,2018,district,Q2,mumbai suburban,2055232,3877425976
india,maharashtra,2018,district,Q2,thane,1773084,3339349832
india,maharashtra,2018,district,Q2,nashik,956098,1502940957
india,maharashtra,2018,district,Q2,nagpur,792349,1325086381
india,maharashtra,2018,district,Q2,aurangabad,789032,1121247393
india,maharashtra,2018,district,Q2,solapur,657732,1017429009
india,maharashtra,2018,district,Q2,ahmednagar,616058,960786263
india,maharashtra,2018,district,Q2,raigad,469802,849899520
india,maharashtra,2018,pincode,Q2,400008,2631405,4703762207
india,maharashtra,2018,pincode,Q2,411001,1316115,2145613783
india,maharashtra,2018,pincode,Q2,411057,242519,422304488
india,maharashtra,2018,pincode,Q2,410501,218820,316770191
india,maharashtra,2018,pincode,Q2,411014,166457,324218025
india,maharashtra,2018,pincode,Q2,411033,157641,261252656
india,maharashtra,2018,pincode,Q2,400606,148846,279715772
india,maharashtra,2018,pincode,Q2,421302,135128,270573714
india,maharashtra,2018,pincode,Q2,411041,133107,189328050
india,maharashtra,2018,pincode,Q2,431003,130057,200245075
india,maharashtra,2018,district,Q3,pune,7890491,12601613622
india,maharashtra,2018,district,Q3,mumbai,4090811,7438893352
india,maharashtra,2018,district,Q3,mumbai suburban,3049903,5567618775
india,maharashtra,2018,district,Q3,thane,2611297,4941785822
india,maharashtra,2018,district,Q3,nashik,1321016,2243065273
india,maharashtra,2018,district,Q3,nagpur,1215989,2003870351
india,maharashtra,2018,district,Q3,aurangabad,1171650,1755607884
india,maharashtra,2018,district,Q3,solapur,957281,1548416428
india,maharashtra,2018,district,Q3,ahmednagar,842685,1476318516
india,maharashtra,2018,district,Q3,raigad,717318,1362324762
india,maharashtra,2018,pincode,Q3,400008,3111609,5436005565
india,maharashtra,2018,pincode,Q3,411001,1689517,2829639683
india,maharashtra,2018,pincode,Q3,410501,508646,591587000
india,maharashtra,2018,pincode,Q3,411057,422874,611270873
india,maharashtra,2018,pincode,Q3,411014,265735,483326747
india,maharashtra,2018,pincode,Q3,411033,238408,390743516
india,maharashtra,2018,pincode,Q3,431003,204502,302541720
india,maharashtra,2018,pincode,Q3,421302,201404,447312674
india,maharashtra,2018,pincode,Q3,411028,200254,344862780
india,maharashtra,2018,pincode,Q3,411041,189200,286384151
india,maharashtra,2018,district,Q4,pune,11075153,18048884123
india,maharashtra,2018,district,Q4,mumbai,6060284,11506143747
india,maharashtra,2018,district,Q4,mumbai suburban,4635750,8268990734
india,maharashtra,2018,district,Q4,thane,4198385,7592415202
india,maharashtra,2018,district,Q4,nagpur,1884842,3079870457
india,maharashtra,2018,district,Q4,nashik,1881354,3510737505
india,maharashtra,2018,district,Q4,aurangabad,1685901,2758523355
india,maharashtra,2018,district,Q4,solapur,1266285,2368140884
india,maharashtra,2018,district,Q4,ahmednagar,1226980,2363347728
india,maharashtra,2018,district,Q4,palghar,1088141,1842460037
india,maharashtra,2018,pincode,Q4,400008,4586309,8474903607
india,maharashtra,2018,pincode,Q4,411001,2176631,3917444399
india,maharashtra,2018,pincode,Q4,411057,652006,884095179
india,maharashtra,2018,pincode,Q4,410501,518442,769817705
india,maharashtra,2018,pincode,Q4,411014,420715,700159714
india,maharashtra,2018,pincode,Q4,421302,400213,785501091
india,maharashtra,2018,pincode,Q4,411028,376373,529931830
india,maharashtra,2018,pincode,Q4,411033,344206,531815628
india,maharashtra,2018,pincode,Q4,400708,314305,368619264
india,maharashtra,2018,pincode,Q4,400072,289541,484031730
india,maharashtra,2019,district,Q1,pune,23360634,32233517413
india,maharashtra,2019,district,Q1,mumbai,8672352,14116666928
india,maharashtra,2019,district,Q1,mumbai suburban,6743762,10706972932
india,maharashtra,2019,district,Q1,thane,6590587,10262365751
india,maharashtra,2019,district,Q1,nagpur,3417783,4445200035
india,maharashtra,2019,district,Q1,nashik,2967544,4544409151
india,maharashtra,2019,district,Q1,aurangabad,2792378,3834151759
india,maharashtra,2019,district,Q1,ahmednagar,1729326,2957722310
india,maharashtra,2019,district,Q1,palghar,1719894,2564696463
india,maharashtra,2019,district,Q1,solapur,1711532,2915291684
india,maharashtra,2019,pincode,Q1,400008,6494529,10238553958
india,maharashtra,2019,pincode,Q1,411006,5641935,9202990658
india,maharashtra,2019,pincode,Q1,411001,2376027,3441020708
india,maharashtra,2019,pincode,Q1,411057,1291680,1352213398
india,maharashtra,2019,pincode,Q1,410501,936769,1088531393
india,maharashtra,2019,pincode,Q1,411033,705098,796780363
india,maharashtra,2019,pincode,Q1,411014,703615,1011657285
india,maharashtra,2019,pincode,Q1,421302,650588,1016319465
india,maharashtra,2019,pincode,Q1,411028,593884,747314892
india,maharashtra,2019,pincode,Q1,411041,578580,575340284
india,maharashtra,2019,district,Q2,pune,44795652,58398808592
india,maharashtra,2019,district,Q2,mumbai,9050682,16756255698
india,maharashtra,2019,district,Q2,thane,7530876,12313829091
india,maharashtra,2019,district,Q2,mumbai suburban,7064507,11847987142
india,maharashtra,2019,district,Q2,nagpur,4188658,6025414879
india,maharashtra,2019,district,Q2,nashik,3923883,5791332953
india,maharashtra,2019,district,Q2,aurangabad,3396197,4796542321
india,maharashtra,2019,district,Q2,solapur,1820589,3474067537
india,maharashtra,2019,district,Q2,raigad,1818926,3167985278
india,maharashtra,2019,district,Q2,ahmednagar,1790440,3545962730
india,maharashtra,2019,pincode,Q2,411006,22544991,34073354893
india,maharashtra,2019,pincode,Q2,400008,6827030,12401411002
india,maharashtra,2019,pincode,Q2,411057,2165856,1701151988
india,maharashtra,2019,pincode,Q2,411033,1250933,1052200366
india,maharashtra,2019,pincode,Q2,411014,1105699,1253903071
india,maharashtra,2019,pincode,Q2,411041,994726,710421676
india,maharashtra,2019,pincode,Q2,411028,822458,919595179
india,maharashtra,2019,pincode,Q2,410501,816802,1127101247
india,maharashtra,2019,pincode,Q2,411046,736036,711637511
india,maharashtra,2019,pincode,Q2,440002,684074,1196325635
