country,state,year,quarter,district_name,transaction_count,total_amount
india,arunachal-pradesh,2019,Q1,lower subansiri district,4994,12615032
india,arunachal-pradesh,2019,Q1,longding district,7287,25349462
india,arunachal-pradesh,2019,Q1,west siang district,5921,19426751
india,arunachal-pradesh,2019,Q1,kamle district,391,725807
india,arunachal-pradesh,2019,Q1,upper siang district,1154,2756678
india,arunachal-pradesh,2019,Q1,tirap district,6877,14075747
india,arunachal-pradesh,2019,Q1,papum pare district,70941,188556716
india,arunachal-pradesh,2019,Q1,kurung kumey district,740,2076644
india,arunachal-pradesh,2019,Q1,anjaw district,2116,4643030
india,arunachal-pradesh,2019,Q1,siang district,1282,2552682
india,arunachal-pradesh,2019,Q1,lower siang district,3565,6923301
india,arunachal-pradesh,2019,Q1,kra daadi district,1070,3797175
india,arunachal-pradesh,2019,Q1,changlang district,17589,40239141
india,arunachal-pradesh,2019,Q1,pakke kessang district,545,1682922
india,arunachal-pradesh,2019,Q1,dibang valley district,102,301591
india,arunachal-pradesh,2019,Q1,west kameng district,34289,101333633
india,arunachal-pradesh,2019,Q1,shi yomi district,19,212989
india,arunachal-pradesh,2019,Q1,east siang district,15621,39284373
india,arunachal-pradesh,2019,Q1,upper subansiri district,3880,14105451
india,arunachal-pradesh,2019,Q1,east kameng district,2688,9107597
india,arunachal-pradesh,2019,Q1,lohit district,15896,42834776
india,arunachal-pradesh,2019,Q1,lepa rada district,1523,4054526
india,arunachal-pradesh,2019,Q1,tawang district,13102,39489779
india,arunachal-pradesh,2019,Q1,namsai district,8600,20065516
india,arunachal-pradesh,2019,Q2,lower dibang valley district,5819,13737167
india,arunachal-pradesh,2019,Q2,lower subansiri district,5579,14746949
india,arunachal-pradesh,2019,Q2,longding district,6744,23464027
india,arunachal-pradesh,2019,Q2,west siang district,8041,24549832
india,arunachal-pradesh,2019,Q2,kamle district,414,1136776
india,arunachal-pradesh,2019,Q2,upper siang district,1079,3993676
india,arunachal-pradesh,2019,Q2,tirap district,6868,18633793
india,arunachal-pradesh,2019,Q2,papum pare district,86433,246640891
india,arunachal-pradesh,2019,Q2,kurung kumey district,1427,4036511
india,arunachal-pradesh,2019,Q2,anjaw district,2473,5220589
india,arunachal-pradesh,2019,Q2,siang district,1654,5373179
india,arunachal-pradesh,2019,Q2,lower siang district,3791,7075961
india,arunachal-pradesh,2019,Q2,kra daadi district,1447,4315353
india,arunachal-pradesh,2019,Q2,changlang district,18631,48891048
india,arunachal-pradesh,2019,Q2,pakke kessang district,687,1750138
india,arunachal-pradesh,2019,Q2,dibang valley district,98,214966
india,arunachal-pradesh,2019,Q2,west kameng district,37430,122521180
india,arunachal-pradesh,2019,Q2,shi yomi district,13,65209
india,arunachal-pradesh,2019,Q2,east siang district,16494,46549881
india,arunachal-pradesh,2019,Q2,upper subansiri district,4827,18395806
india,arunachal-pradesh,2019,Q2,east kameng district,2309,8996397
india,arunachal-pradesh,2019,Q2,lohit district,18693,48893746
india,arunachal-pradesh,2019,Q2,lepa rada district,2108,5045595
india,arunachal-pradesh,2019,Q2,tawang district,15960,55915834
india,arunachal-pradesh,2019,Q2,namsai district,9637,22491356
india,arunachal-pradesh,2019,Q3,lower dibang valley district,8405,15177864
india,arunachal-pradesh,2019,Q3,lower subansiri district,8828,21059967
india,arunachal-pradesh,2019,Q3,longding district,10269,26620415
india,arunachal-pradesh,2019,Q3,west siang district,11889,30014806
india,arunachal-pradesh,2019,Q3,kamle district,677,968784
india,arunachal-pradesh,2019,Q3,upper siang district,1419,3927440
india,arunachal-pradesh,2019,Q3,tirap district,11249,21737827
india,arunachal-pradesh,2019,Q3,papum pare district,117940,301518075
india,arunachal-pradesh,2019,Q3,kurung kumey district,1579,3674797
india,arunachal-pradesh,2019,Q3,anjaw district,4230,9665384
india,arunachal-pradesh,2019,Q3,siang district,2640,6888800
india,arunachal-pradesh,2019,Q3,lower siang district,5348,9507511
india,arunachal-pradesh,2019,Q3,kra daadi district,2187,5520848
india,arunachal-pradesh,2019,Q3,changlang district,29218,58354823
india,arunachal-pradesh,2019,Q3,pakke kessang district,977,2145842
india,arunachal-pradesh,2019,Q3,dibang valley district,202,675909
india,arunachal-pradesh,2019,Q3,west kameng district,53939,147186019
india,arunachal-pradesh,2019,Q3,shi yomi district,27,30367
india,arunachal-pradesh,2019,Q3,east siang district,22611,58040119
india,arunachal-pradesh,2019,Q3,upper subansiri district,7803,22099628
india,arunachal-pradesh,2019,Q3,east kameng district,3814,10631335
india,arunachal-pradesh,2019,Q3,lohit district,24505,54539458
india,arunachal-pradesh,2019,Q3,lepa rada district,2928,4930337
india,arunachal-pradesh,2019,Q3,tawang district,24097,72221026
india,arunachal-pradesh,2019,Q3,namsai district,13453,25507641
india,arunachal-pradesh,2019,Q4,lower dibang valley district,10376,21103089
india,arunachal-pradesh,2019,Q4,lower subansiri district,11806,29634357
india,arunachal-pradesh,2019,Q4,longding district,11018,29245021
india,arunachal-pradesh,2019,Q4,west siang district,14581,39460255
india,arunachal-pradesh,2019,Q4,kamle district,999,1620922
india,arunachal-pradesh,2019,Q4,upper siang district,4165,12739585
india,arunachal-pradesh,2019,Q4,tirap district,16459,38467790
india,arunachal-pradesh,2019,Q4,papum pare district,143272,378838002
india,arunachal-pradesh,2019,Q4,kurung kumey district,1343,4526789
india,arunachal-pradesh,2019,Q4,anjaw district,5417,11887950
india,arunachal-pradesh,2019,Q4,siang district,4756,8833695
india,arunachal-pradesh,2019,Q4,lower siang district,6628,11985865
india,arunachal-pradesh,2019,Q4,kra daadi district,2830,7804936
india,arunachal-pradesh,2019,Q4,changlang district,33963,71874990
india,arunachal-pradesh,2019,Q4,pakke kessang district,1194,2287739
india,arunachal-pradesh,2019,Q4,dibang valley district,267,1240493
india,arunachal-pradesh,2019,Q4,west kameng district,66740,198205637
india,arunachal-pradesh,2019,Q4,shi yomi district,232,170772
india,arunachal-pradesh,2019,Q4,east siang district,26605,72075285
india,arunachal-pradesh,2019,Q4,upper subansiri district,9285,28319761
india,arunachal-pradesh,2019,Q4,east kameng district,5646,19408662
india,arunachal-pradesh,2019,Q4,lohit district,29281,67502324
india,arunachal-pradesh,2019,Q4,lepa rada district,4245,8888753
india,arunachal-pradesh,2019,Q4,tawang district,30077,91949243
india,arunachal-pradesh,2019,Q4,namsai district,18290,32501252
india,arunachal-pradesh,2020,Q1,lower dibang valley district,14400,29552510
india,arunachal-pradesh,2020,Q1,lower subansiri district,15770,34273250
india,arunachal-pradesh,2020,Q1,longding district,13240,35267439
india,arunachal-pradesh,2020,Q1,west siang district,19728,47929440
india,arunachal-pradesh,2020,Q1,kamle district,1434,3418975
india,arunachal-pradesh,2020,Q1,upper siang district,7055,17820679
india,arunachal-pradesh,2020,Q1,tirap district,18369,40877851
india,arunachal-pradesh,2020,Q1,papum pare district,180373,457430754
india,arunachal-pradesh,2020,Q1,kurung kumey district,2294,5942677
india,arunachal-pradesh,2020,Q1,anjaw district,5025,12808735
india,arunachal-pradesh,2020,Q1,siang district,5136,11962344
india,arunachal-pradesh,2020,Q1,lower siang district,8047,15520255
india,arunachal-pradesh,2020,Q1,kra daadi district,3407,10045462
india,arunachal-pradesh,2020,Q1,changlang district,43858,93461363
india,arunachal-pradesh,2020,Q1,pakke kessang district,2044,3425821
india,arunachal-pradesh,2020,Q1,dibang valley district,397,878784
india,arunachal-pradesh,2020,Q1,west kameng district,75363,198712422
india,arunachal-pradesh,2020,Q1,shi yomi district,117,566189
india,arunachal-pradesh,2020,Q1,east siang district,33743,82011539
india,arunachal-pradesh,2020,Q1,upper subansiri district,12313,33686711
india,arunachal-pradesh,2020,Q1,east kameng district,7379,20456070
india,arunachal-pradesh,2020,Q1,lohit district,36985,83701268
india,arunachal-pradesh,2020,Q1,lepa rada district,5721,11137993
india,arunachal-pradesh,2020,Q1,tawang district,31865,84425193
india,arunachal-pradesh,2020,Q1,namsai district,23112,46444942
india,arunachal-pradesh,2020,Q2,lower dibang valley district,26234,42360072
india,arunachal-pradesh,2020,Q2,lower subansiri district,25703,46133123
india,arunachal-pradesh,2020,Q2,longding district,20664,54678022
india,arunachal-pradesh,2020,Q2,west siang district,32777,72790231
india,arunachal-pradesh,2020,Q2,kamle district,2397,4126243
india,arunachal-pradesh,2020,Q2,upper siang district,10899,28048492
india,arunachal-pradesh,2020,Q2,tirap district,28830,63497030
india,arunachal-pradesh,2020,Q2,papum pare district,221728,535085907
india,arunachal-pradesh,2020,Q2,kurung kumey district,3847,11359743
india,arunachal-pradesh,2020,Q2,anjaw district,7617,18795023
india,arunachal-pradesh,2020,Q2,siang district,9827,18585670
india,arunachal-pradesh,2020,Q2,lower siang district,13321,23571085
india,arunachal-pradesh,2020,Q2,kra daadi district,5264,15730996
india,arunachal-pradesh,2020,Q2,changlang district,69279,128572447
india,arunachal-pradesh,2020,Q2,pakke kessang district,3558,4635272
india,arunachal-pradesh,2020,Q2,dibang valley district,966,2559724
india,arunachal-pradesh,2020,Q2,west kameng district,95421,251395972
india,arunachal-pradesh,2020,Q2,shi yomi district,302,1222863
india,arunachal-pradesh,2020,Q2,east siang district,55680,112693868
india,arunachal-pradesh,2020,Q2,upper subansiri district,18056,43140688
india,arunachal-pradesh,2020,Q2,east kameng district,11791,40506284
india,arunachal-pradesh,2020,Q2,lohit district,56541,114730675
india,arunachal-pradesh,2020,Q2,lepa rada district,8601,16064862
india,arunachal-pradesh,2020,Q2,tawang district,44499,121561732
india,arunachal-pradesh,2020,Q2,namsai district,34972,54870798
india,arunachal-pradesh,2020,Q3,lower dibang valley district,27655,63469161
india,arunachal-pradesh,2020,Q3,lower subansiri district,26596,59707234
india,arunachal-pradesh,2020,Q3,longding district,21445,63273209
india,arunachal-pradesh,2020,Q3,west siang district,34295,92449732
india,arunachal-pradesh,2020,Q3,kamle district,2618,5300885
india,arunachal-pradesh,2020,Q3,upper siang district,12707,40210852
india,arunachal-pradesh,2020,Q3,tirap district,30046,81539831
india,arunachal-pradesh,2020,Q3,papum pare district,298350,859373863
india,arunachal-pradesh,2020,Q3,kurung kumey district,4391,13864822
india,arunachal-pradesh,2020,Q3,anjaw district,9751,31524690
india,arunachal-pradesh,2020,Q3,siang district,10489,21236201
india,arunachal-pradesh,2020,Q3,lower siang district,12456,28754627
india,arunachal-pradesh,2020,Q3,kra daadi district,5676,16181045
india,arunachal-pradesh,2020,Q3,changlang district,73842,159158438
india,arunachal-pradesh,2020,Q3,pakke kessang district,3469,6301715
india,arunachal-pradesh,2020,Q3,dibang valley district,899,3061207
india,arunachal-pradesh,2020,Q3,west kameng district,111029,332812237
india,arunachal-pradesh,2020,Q3,shi yomi district,521,3410288
india,arunachal-pradesh,2020,Q3,east siang district,69710,176323789
india,arunachal-pradesh,2020,Q3,upper subansiri district,24387,70811197
india,arunachal-pradesh,2020,Q3,east kameng district,13421,43881134
india,arunachal-pradesh,2020,Q3,lohit district,65889,156523653
india,arunachal-pradesh,2020,Q3,lepa rada district,10150,22146313
india,arunachal-pradesh,2020,Q3,tawang district,56016,182137862
india,arunachal-pradesh,2020,Q3,namsai district,37019,76484566
india,arunachal-pradesh,2020,Q4,lower dibang valley district,33455,81929299
india,arunachal-pradesh,2020,Q4,lower subansiri district,31411,97681186
india,arunachal-pradesh,2020,Q4,longding district,26089,74890543
india,arunachal-pradesh,2020,Q4,west siang district,45207,125118193
india,arunachal-pradesh,2020,Q4,kamle district,3611,10000596
india,arunachal-pradesh,2020,Q4,upper siang district,19943,78146755
india,arunachal-pradesh,2020,Q4,tirap district,36124,104709589
india,arunachal-pradesh,2020,Q4,papum pare district,390528,1205917753
india,arunachal-pradesh,2020,Q4,kurung kumey district,4581,17134470
india,arunachal-pradesh,2020,Q4,anjaw district,17228,49318880
india,arunachal-pradesh,2020,Q4,siang district,12962,32619173
india,arunachal-pradesh,2020,Q4,lower siang district,14782,33891568
india,arunachal-pradesh,2020,Q4,kra daadi district,7619,30458774
india,arunachal-pradesh,2020,Q4,changlang district,84852,204367875
india,arunachal-pradesh,2020,Q4,pakke kessang district,3064,7503555
india,arunachal-pradesh,2020,Q4,dibang valley district,1705,6749773
india,arunachal-pradesh,2020,Q4,west kameng district,129575,390436113
india,arunachal-pradesh,2020,Q4,shi yomi district,1103,6627025
india,arunachal-pradesh,2020,Q4,east siang district,88632,250515095
india,arunachal-pradesh,2020,Q4,upper subansiri district,31426,109405900
india,arunachal-pradesh,2020,Q4,east kameng district,16340,64104581
india,arunachal-pradesh,2020,Q4,lohit district,80530,196997836
india,arunachal-pradesh,2020,Q4,lepa rada district,14338,39340491
india,arunachal-pradesh,2020,Q4,tawang district,67262,240482254
india,arunachal-pradesh,2020,Q4,namsai district,46762,111916731
india,arunachal-pradesh,2021,Q1,lower dibang valley district,32427,90709108
india,arunachal-pradesh,2021,Q1,lower subansiri district,29916,106591162
india,arunachal-pradesh,2021,Q1,longding district,23962,75573420
india,arunachal-pradesh,2021,Q1,west siang district,42575,138700637
india,arunachal-pradesh,2021,Q1,kamle district,3092,11023767
india,arunachal-pradesh,2021,Q1,upper siang district,21312,73026286
india,arunachal-pradesh,2021,Q1,tirap district,32043,110593517
india,arunachal-pradesh,2021,Q1,papum pare district,419891,1388723426
india,arunachal-pradesh,2021,Q1,kurung kumey district,4962,22483754
india,arunachal-pradesh,2021,Q1,anjaw district,12823,38844865
india,arunachal-pradesh,2021,Q1,siang district,13679,42644184
india,arunachal-pradesh,2021,Q1,lower siang district,13231,37929392
india,arunachal-pradesh,2021,Q1,kra daadi district,6393,24326518
india,arunachal-pradesh,2021,Q1,changlang district,78849,220167765
india,arunachal-pradesh,2021,Q1,pakke kessang district,3563,8146941
india,arunachal-pradesh,2021,Q1,dibang valley district,1930,7949867
india,arunachal-pradesh,2021,Q1,west kameng district,120906,384735272
india,arunachal-pradesh,2021,Q1,shi yomi district,1251,6905518
india,arunachal-pradesh,2021,Q1,east siang district,82357,253988360
india,arunachal-pradesh,2021,Q1,upper subansiri district,28053,116973014
india,arunachal-pradesh,2021,Q1,east kameng district,16281,77915774
india,arunachal-pradesh,2021,Q1,lohit district,72380,198534806
india,arunachal-pradesh,2021,Q1,lepa rada district,15690,52794992
india,arunachal-pradesh,2021,Q1,tawang district,54137,207859088
india,arunachal-pradesh,2021,Q1,namsai district,45753,116637630
india,arunachal-pradesh,2021,Q2,lower dibang valley district,42091,105552358
india,arunachal-pradesh,2021,Q2,lower subansiri district,40081,120717472
india,arunachal-pradesh,2021,Q2,longding district,31640,96566640
india,arunachal-pradesh,2021,Q2,west siang district,59341,180700138
india,arunachal-pradesh,2021,Q2,kamle district,5476,17345427
india,arunachal-pradesh,2021,Q2,upper siang district,25971,89455180
india,arunachal-pradesh,2021,Q2,tirap district,46320,144548683
india,arunachal-pradesh,2021,Q2,papum pare district,552953,1501062555
india,arunachal-pradesh,2021,Q2,kurung kumey district,6623,27396796
india,arunachal-pradesh,2021,Q2,anjaw district,15311,43475744
