country,state,year,quarter,transaction_type,transaction_count,total_amount
India,telangana,2020,Q1,Recharge & bill payments,26324268,12324266104
India,telangana,2020,Q1,Financial Services,88184,59500639
India,telangana,2020,Q1,Others,509877,241784101
India,telangana,2020,Q2,Peer-to-peer payments,76683293,279478553909
India,telangana,2020,Q2,Merchant payments,44181999,26712043204
India,telangana,2020,Q2,Recharge & bill payments,30885875,15106945863
India,telangana,2020,Q2,Financial Services,116776,134169906
India,telangana,2020,Q2,Others,187200,100126467
India,telangana,2020,Q3,Peer-to-peer payments,116668399,437459188905
India,telangana,2020,Q3,Merchant payments,86836471,49743225885
India,telangana,2020,Q3,Recharge & bill payments,32352860,18378477087
India,telangana,2020,Q3,Financial Services,195857,223377023
India,telangana,2020,Q3,Others,318539,156875854
India,telangana,2020,Q4,Peer-to-peer payments,160607487,591976601278
India,telangana,2020,Q4,Merchant payments,143897953,81725950703
India,telangana,2020,Q4,Recharge & bill payments,38174710,22006183348
India,telangana,2020,Q4,Financial Services,230134,275357720
India,telangana,2020,Q4,Others,733503,366346176
India,telangana,2021,Q1,Merchant payments,185230619,95927278280
India,telangana,2021,Q1,Peer-to-peer payments,179738195,676276353116
India,telangana,2021,Q1,Recharge & bill payments,46371555,26447601338
India,telangana,2021,Q1,Financial Services,262473,320153410
India,telangana,2021,Q1,Others,969268,387877900
India,telangana,2021,Q2,Peer-to-peer payments,230861833,872151973637
India,telangana,2021,Q2,Merchant payments,205232899,123207789311
India,telangana,2021,Q2,Recharge & bill payments,58637866,31877277168
India,telangana,2021,Q2,Financial Services,278546,300569264
India,telangana,2021,Q2,Others,856400,420723415
India,telangana,2021,Q3,Merchant payments,286735350,159227310549
India,telangana,2021,Q3,Peer-to-peer payments,271436926,981754679241
India,telangana,2021,Q3,Recharge & bill payments,62744121,36434881136
India,telangana,2021,Q3,Financial Services,235519,329138539
India,telangana,2021,Q3,Others,1734852,543116826
India,telangana,2021,Q4,Merchant payments,376584215,212974766412
India,telangana,2021,Q4,Peer-to-peer payments,331774591,1204991223519
India,telangana,2021,Q4,Recharge & bill payments,66477036,44760398983
India,telangana,2021,Q4,Financial Services,298871,392141743
India,telangana,2021,Q4,Others,855060,639658842
India,telangana,2022,Q1,Merchant payments,449186799,243841863780
India,telangana,2022,Q1,Peer-to-peer payments,368048408,1375289566667
India,telangana,2022,Q1,Recharge & bill payments,66352138,50470450179
India,telangana,2022,Q1,Financial Services,284035,394283511
India,telangana,2022,Q1,Others,2582005,642005688
India,telangana,2022,Q2,Merchant payments,565370506,307468406704
India,telangana,2022,Q2,Peer-to-peer payments,422056582,1580014085694
India,telangana,2022,Q2,Recharge & bill payments,75099130,63136761649
India,telangana,2022,Q2,Financial Services,245023,324857780
India,telangana,2022,Q2,Others,611316,470432687
India,telangana,2022,Q3,Merchant payments,880414292,447150646953
India,telangana,2022,Q3,Peer-to-peer payments,626830752,2170173323588
India,telangana,2022,Q3,Recharge & bill payments,119779835,87937210666
India,telangana,2022,Q3,Financial Services,340458,442783619
India,telangana,2022,Q3,Others,800064,621900924
India,telangana,2022,Q4,Merchant payments,1002521735,491556008133
India,telangana,2022,Q4,Peer-to-peer payments,694612831,2393380395296
India,telangana,2022,Q4,Recharge & bill payments,121188131,92136759501
India,telangana,2022,Q4,Financial Services,401838,498719426
India,telangana,2022,Q4,Others,782297,680680558
India,tripura,2018,Q1,Recharge & bill payments,86819,14079439
India,tripura,2018,Q1,Peer-to-peer payments,44844,112229994
India,tripura,2018,Q1,Financial Services,4842,672247
India,tripura,2018,Q1,Merchant payments,4833,6080959
India,tripura,2018,Q1,Others,6819,4916272
India,tripura,2018,Q2,Recharge & bill payments,118171,22554398
India,tripura,2018,Q2,Peer-to-peer payments,73821,197666881
India,tripura,2018,Q2,Merchant payments,9621,10570951
India,tripura,2018,Q2,Financial Services,6925,1264101
India,tripura,2018,Q2,Others,6021,4835385
India,tripura,2018,Q3,Peer-to-peer payments,186065,398867427
India,tripura,2018,Q3,Recharge & bill payments,156308,33484811
India,tripura,2018,Q3,Merchant payments,21476,16092396
India,tripura,2018,Q3,Financial Services,8106,1080000
India,tripura,2018,Q3,Others,5748,4338753
India,tripura,2018,Q4,Recharge & bill payments,204720,38334816
India,tripura,2018,Q4,Peer-to-peer payments,179739,549068822
India,tripura,2018,Q4,Merchant payments,50888,31066467
India,tripura,2018,Q4,Financial Services,6441,1023126
India,tripura,2018,Q4,Others,6271,5392365
India,tripura,2019,Q1,Peer-to-peer payments,296993,679165332
India,tripura,2019,Q1,Recharge & bill payments,227997,44429378
India,tripura,2019,Q1,Merchant payments,46642,28109966
India,tripura,2019,Q1,Financial Services,4189,461473
India,tripura,2019,Q1,Others,5105,4728790
India,tripura,2019,Q2,Peer-to-peer payments,240776,751113516
India,tripura,2019,Q2,Recharge & bill payments,218649,48989430
India,tripura,2019,Q2,Merchant payments,64829,35275706
India,tripura,2019,Q2,Financial Services,1899,339184
India,tripura,2019,Q2,Others,6405,6103644
India,tripura,2019,Q3,Recharge & bill payments,339539,81845425
India,tripura,2019,Q3,Peer-to-peer payments,270163,884623553
India,tripura,2019,Q3,Merchant payments,68399,44802063
India,tripura,2019,Q3,Financial Services,27970,582020
India,tripura,2019,Q3,Others,5646,5524358
India,tripura,2019,Q4,Recharge & bill payments,373779,88001651
India,tripura,2019,Q4,Peer-to-peer payments,359076,1071507585
India,tripura,2019,Q4,Merchant payments,62458,51274033
India,tripura,2019,Q4,Financial Services,2239,377097
India,tripura,2019,Q4,Others,4272,4239791
India,tripura,2020,Q1,Recharge & bill payments,449584,114355218
India,tripura,2020,Q1,Peer-to-peer payments,366218,1400694933
India,tripura,2020,Q1,Merchant payments,102861,68590603
India,tripura,2020,Q1,Financial Services,1722,1066651
India,tripura,2020,Q1,Others,4117,4071399
India,tripura,2020,Q2,Recharge & bill payments,600206,163220166
India,tripura,2020,Q2,Peer-to-peer payments,346863,1501452755
India,tripura,2020,Q2,Merchant payments,97816,99795973
India,tripura,2020,Q2,Financial Services,2904,2247782
India,tripura,2020,Q2,Others,4731,2459205
India,tripura,2020,Q3,Recharge & bill payments,627363,185201997
India,tripura,2020,Q3,Peer-to-peer payments,477769,1959371082
India,tripura,2020,Q3,Merchant payments,202106,190218136
India,tripura,2020,Q3,Financial Services,3828,3141391
India,tripura,2020,Q3,Others,6819,3886908
India,tripura,2020,Q4,Peer-to-peer payments,650386,2683789889
India,tripura,2020,Q4,Recharge & bill payments,631611,192385823
India,tripura,2020,Q4,Merchant payments,357567,296872485
India,tripura,2020,Q4,Financial Services,4084,3666639
India,tripura,2020,Q4,Others,8242,5416158
India,tripura,2021,Q1,Peer-to-peer payments,643366,2821226150
India,tripura,2021,Q1,Recharge & bill payments,508718,173211140
India,tripura,2021,Q1,Merchant payments,350366,333743281
India,tripura,2021,Q1,Financial Services,3146,2879929
India,tripura,2021,Q1,Others,5827,4281067
India,tripura,2021,Q2,Peer-to-peer payments,703728,2865655130
India,tripura,2021,Q2,Recharge & bill payments,589839,189808502
India,tripura,2021,Q2,Merchant payments,440060,404915546
India,tripura,2021,Q2,Financial Services,3656,3503925
India,tripura,2021,Q2,Others,7146,4271255
India,tripura,2021,Q3,Peer-to-peer payments,864329,3491901741
India,tripura,2021,Q3,Recharge & bill payments,620991,215226019
India,tripura,2021,Q3,Merchant payments,584079,648504775
India,tripura,2021,Q3,Financial Services,2886,3473153
India,tripura,2021,Q3,Others,8915,5028078
India,tripura,2021,Q4,Peer-to-peer payments,1060915,4368786747
India,tripura,2021,Q4,Merchant payments,793636,874005407
India,tripura,2021,Q4,Recharge & bill payments,650251,241225282
India,tripura,2021,Q4,Financial Services,3635,5073898
India,tripura,2021,Q4,Others,12256,7838128
India,tripura,2022,Q1,Peer-to-peer payments,1221863,4934712034
India,tripura,2022,Q1,Merchant payments,992891,1037265262
India,tripura,2022,Q1,Recharge & bill payments,641170,262348230
India,tripura,2022,Q1,Financial Services,4351,5782533
India,tripura,2022,Q1,Others,10915,7221703
India,tripura,2022,Q2,Peer-to-peer payments,1443647,5354182193
India,tripura,2022,Q2,Merchant payments,1322009,1235804019
India,tripura,2022,Q2,Recharge & bill payments,638643,278018856
India,tripura,2022,Q2,Financial Services,3812,4533635
India,tripura,2022,Q2,Others,10553,5732336
India,tripura,2022,Q3,Peer-to-peer payments,1836678,6718925839
India,tripura,2022,Q3,Merchant payments,1660497,1589078400
India,tripura,2022,Q3,Recharge & bill payments,745382,329401812
India,tripura,2022,Q3,Financial Services,4343,5330626
India,tripura,2022,Q3,Others,9679,5616127
India,tripura,2022,Q4,Peer-to-peer payments,2252390,8142233538
India,tripura,2022,Q4,Merchant payments,2054988,1925282618
India,tripura,2022,Q4,Recharge & bill payments,874800,373875271
India,tripura,2022,Q4,Financial Services,5787,5028488
India,tripura,2022,Q4,Others,10225,6551901
India,uttar-pradesh,2018,Q1,Recharge & bill payments,7003704,1201827543
India,uttar-pradesh,2018,Q1,Peer-to-peer payments,4123625,11786969148
India,uttar-pradesh,2018,Q1,Merchant payments,442436,428301434
India,uttar-pradesh,2018,Q1,Financial Services,397328,75150444
India,uttar-pradesh,2018,Q1,Others,570712,447722351
India,uttar-pradesh,2018,Q2,Recharge & bill payments,9232131,2044535461
India,uttar-pradesh,2018,Q2,Peer-to-peer payments,6484369,22197440015
India,uttar-pradesh,2018,Q2,Merchant payments,909545,799920463
India,uttar-pradesh,2018,Q2,Financial Services,563213,105536911
India,uttar-pradesh,2018,Q2,Others,521685,572768843
India,uttar-pradesh,2018,Q3,Peer-to-peer payments,13828768,32944051606
India,uttar-pradesh,2018,Q3,Recharge & bill payments,9140873,2485029062
India,uttar-pradesh,2018,Q3,Merchant payments,2397448,1012726185
India,uttar-pradesh,2018,Q3,Financial Services,603303,76605144
India,uttar-pradesh,2018,Q3,Others,544964,493702369
India,uttar-pradesh,2018,Q4,Peer-to-peer payments,15804910,48836291123
India,uttar-pradesh,2018,Q4,Recharge & bill payments,11976808,3040717446
India,uttar-pradesh,2018,Q4,Merchant payments,6953857,2480267671
India,uttar-pradesh,2018,Q4,Financial Services,517619,76250539
India,uttar-pradesh,2018,Q4,Others,847573,663216794
India,uttar-pradesh,2019,Q1,Peer-to-peer payments,32062452,68506766330
India,uttar-pradesh,2019,Q1,Recharge & bill payments,15400713,4231102032
India,uttar-pradesh,2019,Q1,Merchant payments,8558766,3105904146
India,uttar-pradesh,2019,Q1,Financial Services,389733,43341558
India,uttar-pradesh,2019,Q1,Others,912840,637066065
India,uttar-pradesh,2019,Q2,Peer-to-peer payments,27105049,87581482658
India,uttar-pradesh,2019,Q2,Recharge & bill payments,17551537,5627886175
India,uttar-pradesh,2019,Q2,Merchant payments,12733089,4894223107
India,uttar-pradesh,2019,Q2,Financial Services,264091,38169259
India,uttar-pradesh,2019,Q2,Others,1229734,775758168
India,uttar-pradesh,2019,Q3,Peer-to-peer payments,26990786,95134023863
India,uttar-pradesh,2019,Q3,Recharge & bill payments,20359672,8000160942
India,uttar-pradesh,2019,Q3,Merchant payments,19625935,7399443975
India,uttar-pradesh,2019,Q3,Financial Services,258548,51363215
India,uttar-pradesh,2019,Q3,Others,1389018,683145478
India,uttar-pradesh,2019,Q4,Peer-to-peer payments,40540310,126564888408
India,uttar-pradesh,2019,Q4,Recharge & bill payments,24299776,9082140369
India,uttar-pradesh,2019,Q4,Merchant payments,20582052,9412924984
India,uttar-pradesh,2019,Q4,Financial Services,242936,45686806
India,uttar-pradesh,2019,Q4,Others,1239931,433285937
India,uttar-pradesh,2020,Q1,Peer-to-peer payments,39581157,147734706846
India,uttar-pradesh,2020,Q1,Recharge & bill payments,29777603,11168417430
India,uttar-pradesh,2020,Q1,Merchant payments,26741638,13072371616
India,uttar-pradesh,2020,Q1,Financial Services,139990,64365117
India,uttar-pradesh,2020,Q1,Others,998744,376573949
India,uttar-pradesh,2020,Q2,Recharge & bill payments,42229417,14668026056
India,uttar-pradesh,2020,Q2,Peer-to-peer payments,39434202,150079524408
India,uttar-pradesh,2020,Q2,Merchant payments,18625913,13655151082
India,uttar-pradesh,2020,Q2,Financial Services,150360,131930242
India,uttar-pradesh,2020,Q2,Others,412073,209384339
India,uttar-pradesh,2020,Q3,Peer-to-peer payments,54449911,207530912756
India,uttar-pradesh,2020,Q3,Recharge & bill payments,37465163,16437365640
India,uttar-pradesh,2020,Q3,Merchant payments,34697942,24224433240
India,uttar-pradesh,2020,Q3,Financial Services,206210,194129227
India,uttar-pradesh,2020,Q3,Others,586033,303114557
India,uttar-pradesh,2020,Q4,Peer-to-peer payments,75433782,294401153346
India,uttar-pradesh,2020,Q4,Merchant payments,61922138,44438824680
India,uttar-pradesh,2020,Q4,Recharge & bill payments,39570153,17793973968
India,uttar-pradesh,2020,Q4,Financial Services,246868,255803306
India,uttar-pradesh,2020,Q4,Others,994576,539071475
India,uttar-pradesh,2021,Q1,Peer-to-peer payments,85539321,321609613378
India,uttar-pradesh,2021,Q1,Merchant payments,78873969,55362244381
India,uttar-pradesh,2021,Q1,Recharge & bill payments,38981894,18563189222
India,uttar-pradesh,2021,Q1,Financial Services,250656,266104783
India,uttar-pradesh,2021,Q1,Others,853707,486435811
India,uttar-pradesh,2021,Q2,Peer-to-peer payments,102927942,388761820128
India,uttar-pradesh,2021,Q2,Merchant payments,84860582,70351401159
India,uttar-pradesh,2021,Q2,Recharge & bill payments,53030710,22266927128
India,uttar-pradesh,2021,Q2,Financial Services,270944,266853066
India,uttar-pradesh,2021,Q2,Others,858953,525487682
India,uttar-pradesh,2021,Q3,Peer-to-peer payments,127945827,440726915882
India,uttar-pradesh,2021,Q3,Merchant payments,126699830,91089049637
India,uttar-pradesh,2021,Q3,Recharge & bill payments,50414232,24348150109
India,uttar-pradesh,2021,Q3,Financial Services,253418,292009129
India,uttar-pradesh,2021,Q3,Others,1230077,624716522
India,uttar-pradesh,2021,Q4,Merchant payments,183966052,142889329646
India,uttar-pradesh,2021,Q4,Peer-to-peer payments,167503176,600973581946
India,uttar-pradesh,2021,Q4,Recharge & bill payments,52863531,28812549097
India,uttar-pradesh,2021,Q4,Financial Services,353219,386356976
India,uttar-pradesh,2021,Q4,Others,1471954,829152405
India,uttar-pradesh,2022,Q1,Merchant payments,221556930,165543931419
India,uttar-pradesh,2022,Q1,Peer-to-peer payments,195592648,684758883172
India,uttar-pradesh,2022,Q1,Recharge & bill payments,54873261,31683813998
India,uttar-pradesh,2022,Q1,Financial Services,358499,386218170
India,uttar-pradesh,2022,Q1,Others,1571908,750327356
India,uttar-pradesh,2022,Q2,Merchant payments,298721048,216176289528
India,uttar-pradesh,2022,Q2,Peer-to-peer payments,232444860,812579156783
India,uttar-pradesh,2022,Q2,Recharge & bill payments,62659780,37867966758
India,uttar-pradesh,2022,Q2,Financial Services,268349,285646084
India,uttar-pradesh,2022,Q2,Others,1204739,606123265
India,uttar-pradesh,2022,Q3,Merchant payments,361972506,232005905549
India,uttar-pradesh,2022,Q3,Peer-to-peer payments,267205027,844564255684
India,uttar-pradesh,2022,Q3,Recharge & bill payments,72984811,43854148172
India,uttar-pradesh,2022,Q3,Financial Services,367887,344330142
India,uttar-pradesh,2022,Q3,Others,1058841,601411350
India,uttar-pradesh,2022,Q4,Merchant payments,439247166,296781967366
India,uttar-pradesh,2022,Q4,Peer-to-peer payments,317613698,1030345562935
India,uttar-pradesh,2022,Q4,Recharge & bill payments,78025017,48159073834
India,uttar-pradesh,2022,Q4,Financial Services,418329,430212917
India,uttar-pradesh,2022,Q4,Others,1064861,661985014
India,uttarakhand,2018,Q1,Recharge & bill payments,730428,124377517
India,uttarakhand,2018,Q1,Peer-to-peer payments,399545,1296603346
India,uttarakhand,2018,Q1,Merchant payments,35382,39372913
India,uttarakhand,2018,Q1,Financial Services,27761,5637758
India,uttarakhand,2018,Q1,Others,53569,42553823
India,uttarakhand,2018,Q2,Recharge & bill payments,946332,193802092
India,uttarakhand,2018,Q2,Peer-to-peer payments,620490,2358941864
India,uttarakhand,2018,Q2,Merchant payments,60494,66946005
India,uttarakhand,2018,Q2,Financial Services,29919,7913276
India,uttarakhand,2018,Q2,Others,46887,52152138
India,uttarakhand,2018,Q3,Peer-to-peer payments,1049725,3356030294
India,uttarakhand,2018,Q3,Recharge & bill payments,1004356,239244556
India,uttarakhand,2018,Q3,Merchant payments,112342,84447374
India,uttarakhand,2018,Q3,Financial Services,22792,4334709
India,uttarakhand,2018,Q3,Others,39917,42516103
India,uttarakhand,2018,Q4,Peer-to-peer payments,1556731,5072621132
